Chapter_QID_URL,Report,Chapter,Last Name,First Name,Role,Gender,Country of Residence,Citizenship,Affiliation,Match_Type
http://localhost:8080/entity/Q53,SRCCL,Chapter 5: Food Security,Amanullah,Amanullah,Review Editor,M,Pakistan,Pakistan,"Department of Agronomy, University of Agriculture Peshawar",EXACT
http://localhost:8080/entity/Q53,SRCCL,Chapter 5: Food Security,Benkeblia,Noureddine,Review Editor,M,Jamaica,Jamaica,The University of the West Indies,EXACT
http://localhost:8080/entity/Q53,SRCCL,Chapter 5: Food Security,Challinor,Andrew J.,Review Editor,M,UK,UK,University of Leeds,EXACT
http://localhost:8080/entity/Q53,SRCCL,Chapter 5: Food Security,Porter,John R.,Review Editor,M,Denmark,UK,University of Copenhagen,EXACT
http://localhost:8080/entity/Q54,SRCCL,"Chapter 6: Interlinkages between desertification, land degradation, food security and GHG fluxes: synergies, trade-offs and integrated response options",Nkem,Johnson Ndi,Coordinating Lead Author,M,Cameroon,Cameroon,African Climate Policy Centre (ACPC),FUZZY(0.96)
http://localhost:8080/entity/Q54,SRCCL,"Chapter 6: Interlinkages between desertification, land degradation, food security and GHG fluxes: synergies, trade-offs and integrated response options",Smith,Peter,Coordinating Lead Author,M,UK,UK,University of Aberdeen,FUZZY(0.96)
http://localhost:8080/entity/Q54,SRCCL,"Chapter 6: Interlinkages between desertification, land degradation, food security and GHG fluxes: synergies, trade-offs and integrated response options",Calvin,Katherine,Lead Author,F,USA,USA,University of Maryland,FUZZY(0.96)
http://localhost:8080/entity/Q54,SRCCL,"Chapter 6: Interlinkages between desertification, land degradation, food security and GHG fluxes: synergies, trade-offs and integrated response options",Campbell,Donovan,Lead Author,M,Jamaica,Jamaica,University of the West Indies (Mona Campus),FUZZY(0.96)
http://localhost:8080/entity/Q54,SRCCL,"Chapter 6: Interlinkages between desertification, land degradation, food security and GHG fluxes: synergies, trade-offs and integrated response options",Cherubini,Francesco,Lead Author,M,Norway,Italy,Norwegian University of Science and Technology (NTNU),FUZZY(0.96)
http://localhost:8080/entity/Q54,SRCCL,"Chapter 6: Interlinkages between desertification, land degradation, food security and GHG fluxes: synergies, trade-offs and integrated response options",Grassi,Giacomo,Lead Author,M,Italy,Italy,European Commission - Joint Research Centre,FUZZY(0.96)
http://localhost:8080/entity/Q54,SRCCL,"Chapter 6: Interlinkages between desertification, land degradation, food security and GHG fluxes: synergies, trade-offs and integrated response options",Korotkov,Vladimir,Lead Author,M,Russia,Russia,Institute of Global Climate and Ecology,FUZZY(0.96)
http://localhost:8080/entity/Q54,SRCCL,"Chapter 6: Interlinkages between desertification, land degradation, food security and GHG fluxes: synergies, trade-offs and integrated response options",Le Hoang,Anh,Lead Author,F,Vietnam,Vietnam,Ministry of Agriculture and Rural Development of Vietnam,FUZZY(0.96)
http://localhost:8080/entity/Q54,SRCCL,"Chapter 6: Interlinkages between desertification, land degradation, food security and GHG fluxes: synergies, trade-offs and integrated response options",Lwasa,Shuaib,Lead Author,M,Netherlands,Uganda,Erasmus University Rotterdam,FUZZY(0.96)
http://localhost:8080/entity/Q54,SRCCL,"Chapter 6: Interlinkages between desertification, land degradation, food security and GHG fluxes: synergies, trade-offs and integrated response options",Mcelwee,Pamela,Lead Author,F,USA,USA,Rutgers University,FUZZY(0.96)
http://localhost:8080/entity/Q54,SRCCL,"Chapter 6: Interlinkages between desertification, land degradation, food security and GHG fluxes: synergies, trade-offs and integrated response options",Nkonya,Ephraim,Lead Author,M,USA,Tanzania,International Food Policy Research Institute,FUZZY(0.96)
http://localhost:8080/entity/Q54,SRCCL,"Chapter 6: Interlinkages between desertification, land degradation, food security and GHG fluxes: synergies, trade-offs and integrated response options",Saigusa,Nobuko,Lead Author,F,Japan,Japan,"Center for Global Environmental Research, National Institute for Environmental Studies",FUZZY(0.96)
http://localhost:8080/entity/Q54,SRCCL,"Chapter 6: Interlinkages between desertification, land degradation, food security and GHG fluxes: synergies, trade-offs and integrated response options",Soussana,Jean-francois,Lead Author,M,France,France,"INRAE (National Research Institute for Agriculture, Food and Environment)",FUZZY(0.96)
http://localhost:8080/entity/Q54,SRCCL,"Chapter 6: Interlinkages between desertification, land degradation, food security and GHG fluxes: synergies, trade-offs and integrated response options",Taboada,Miguel Angel,Lead Author,M,Argentina,Argentina,"INTA, CIRN, Institute of Soils",FUZZY(0.96)
http://localhost:8080/entity/Q54,SRCCL,"Chapter 6: Interlinkages between desertification, land degradation, food security and GHG fluxes: synergies, trade-offs and integrated response options",Abdulla,Amjad,Review Editor,M,Maldives,Maldives,Ministry of Tourism and Environment,FUZZY(0.96)
http://localhost:8080/entity/Q54,SRCCL,"Chapter 6: Interlinkages between desertification, land degradation, food security and GHG fluxes: synergies, trade-offs and integrated response options",Noble,Ian R.,Review Editor,M,Australia,Australia,Australian National University,FUZZY(0.96)
http://localhost:8080/entity/Q54,SRCCL,"Chapter 6: Interlinkages between desertification, land degradation, food security and GHG fluxes: synergies, trade-offs and integrated response options",Yamagata,Yoshiki,Review Editor,M,Japan,Japan,"Graduate School of System Design and Management, Keio University",FUZZY(0.96)
http://localhost:8080/entity/Q54,SRCCL,"Chapter 6: Interlinkages between desertification, land degradation, food security and GHG fluxes: synergies, trade-offs and integrated response options",Zatari,Taha,Review Editor,M,Saudi Arabia,Saudi Arabia,"DNA-Ministry of Energy, Industry and Mineral resources",FUZZY(0.96)
http://localhost:8080/entity/Q55,SRCCL,Chapter 7: Risk management and decision making in relation to sustainable development,Hurlbert,Margot,Coordinating Lead Author,F,Canada,Canada,University of Regina,FUZZY(0.99)
http://localhost:8080/entity/Q55,SRCCL,Chapter 7: Risk management and decision making in relation to sustainable development,Krishnaswamy,Jagdish,Coordinating Lead Author,M,India,India,Indian Institute for Human Settlements,FUZZY(0.99)
http://localhost:8080/entity/Q55,SRCCL,Chapter 7: Risk management and decision making in relation to sustainable development,Davin,Edouard,Lead Author,M,Switzerland,France,ETH Zurich,FUZZY(0.99)
http://localhost:8080/entity/Q55,SRCCL,Chapter 7: Risk management and decision making in relation to sustainable development,Johnson,Francis X.,Lead Author,M,Kenya,Sweden,Stockholm Environment Institute,FUZZY(0.99)
http://localhost:8080/entity/Q55,SRCCL,Chapter 7: Risk management and decision making in relation to sustainable development,Mena,Carlos Fernando,Lead Author,M,Ecuador,Ecuador,Universidad San Francisco de Quito,FUZZY(0.99)
http://localhost:8080/entity/Q55,SRCCL,Chapter 7: Risk management and decision making in relation to sustainable development,Morton,John,Lead Author,M,UK,UK,"Natural Resources Institute, University of Greenwich",FUZZY(0.99)
http://localhost:8080/entity/Q55,SRCCL,Chapter 7: Risk management and decision making in relation to sustainable development,Myeong,Soojeong,Lead Author,F,Republic of Korea,Republic of Korea,Korea Environment Institute,FUZZY(0.99)
http://localhost:8080/entity/Q55,SRCCL,Chapter 7: Risk management and decision making in relation to sustainable development,Viner,David,Lead Author,M,UK,UK,University of East Anglia,FUZZY(0.99)
http://localhost:8080/entity/Q55,SRCCL,Chapter 7: Risk management and decision making in relation to sustainable development,Warner,Koko,Lead Author,F,Germany,USA,"Global Data Institute, International Organization for Migration",FUZZY(0.99)
http://localhost:8080/entity/Q55,SRCCL,Chapter 7: Risk management and decision making in relation to sustainable development,Wreford,Anita,Lead Author,F,New Zealand,New Zealand,Lincoln University,FUZZY(0.99)
http://localhost:8080/entity/Q55,SRCCL,Chapter 7: Risk management and decision making in relation to sustainable development,Zakieldeen,Sumaya A.,Lead Author,F,Sudan,Sudan,Institute of Environmental Studies,FUZZY(0.99)
http://localhost:8080/entity/Q55,SRCCL,Chapter 7: Risk management and decision making in relation to sustainable development,Zommers,Zinta,Lead Author,F,USA,Latvia,United Nations Office for the Coordination of Humanitarian Affairs (UNOCHA),FUZZY(0.99)
http://localhost:8080/entity/Q55,SRCCL,Chapter 7: Risk management and decision making in relation to sustainable development,Rodrigues,Regina,Review Editor,F,Brazil,Brazil,Federal University of Santa Catarina,FUZZY(0.99)
http://localhost:8080/entity/Q55,SRCCL,Chapter 7: Risk management and decision making in relation to sustainable development,Turner Ii,B.l.,Review Editor,M,USA,USA,Arizona State University,FUZZY(0.99)
http://localhost:8080/entity/Q64,SROCC,Chapter 1: Framing and Context of the Report,Abram,Nerilie,Coordinating Lead Author,F,Australia,Australia,Australian Antarctic Division,EXACT
http://localhost:8080/entity/Q64,SROCC,Chapter 1: Framing and Context of the Report,Gattuso,Jean-pierre,Coordinating Lead Author,M,France,France,"CNRS, Université Pierre et Marie Curie and IDDRI",EXACT
http://localhost:8080/entity/Q64,SROCC,Chapter 1: Framing and Context of the Report,Prakash,Anjal,Coordinating Lead Author,M,India,India,"Bharti Institute of Public Policy, Indian School of Business",EXACT
http://localhost:8080/entity/Q64,SROCC,Chapter 1: Framing and Context of the Report,Cheng,Lijing,Lead Author,M,China,China,"Institute of Atmospheric Physics, Chinese Academy of Sciences",EXACT
http://localhost:8080/entity/Q64,SROCC,Chapter 1: Framing and Context of the Report,Chidichimo,María Paz,Lead Author,F,Argentina,Argentina,Argentine Scientific Research Council (CONICET) / Hydrographic Service / University of Buenos Aires,EXACT
http://localhost:8080/entity/Q64,SROCC,Chapter 1: Framing and Context of the Report,Crate,Susie,Lead Author,F,USA,USA,George Mason University,EXACT
http://localhost:8080/entity/Q64,SROCC,Chapter 1: Framing and Context of the Report,Enomoto,Hiroyuki,Lead Author,M,Japan,Japan,National Institute of Polar Research,EXACT
http://localhost:8080/entity/Q64,SROCC,Chapter 1: Framing and Context of the Report,Garschagen,Matthias,Lead Author,M,Germany,Germany,Ludwig-Maximilians-University Munich,EXACT
http://localhost:8080/entity/Q64,SROCC,Chapter 1: Framing and Context of the Report,Gruber,Nicolas,Lead Author,M,Switzerland,Switzerland,ETH Zürich,EXACT
http://localhost:8080/entity/Q64,SROCC,Chapter 1: Framing and Context of the Report,Harper,Sherilee,Lead Author,F,Canada,Canada,University of Alberta,EXACT
http://localhost:8080/entity/Q64,SROCC,Chapter 1: Framing and Context of the Report,Holland,Elisabeth,Lead Author,F,Fiji,USA,University of the South Pacific,EXACT
http://localhost:8080/entity/Q64,SROCC,Chapter 1: Framing and Context of the Report,Kudela,Raphael Martin,Lead Author,M,USA,USA,University of California Santa Cruz,EXACT
http://localhost:8080/entity/Q64,SROCC,Chapter 1: Framing and Context of the Report,Rice,Jake,Lead Author,M,Canada,Canada,Chief Scientist Emeritus. Department of Fisheries and Oceans.,EXACT
http://localhost:8080/entity/Q64,SROCC,Chapter 1: Framing and Context of the Report,Steffen,Konrad,Lead Author,M,Switzerland,Switzerland,Swiss Federal Research Institute WSL,EXACT
http://localhost:8080/entity/Q64,SROCC,Chapter 1: Framing and Context of the Report,Von Shuckmann,Karina,Lead Author,F,France,Germany,Mercator Ocean international,EXACT
http://localhost:8080/entity/Q64,SROCC,Chapter 1: Framing and Context of the Report,Rhein,Monika,Review Editor,F,Germany,Germany,University Bremen,EXACT
http://localhost:8080/entity/Q64,SROCC,Chapter 1: Framing and Context of the Report,Schoeman,David,Review Editor,M,Australia,Australia,University of the Sunshine Coast,EXACT
http://localhost:8080/entity/Q67,SROCC,Chapter 2: High Mountain Areas,Hock,Regine,Coordinating Lead Author,F,Norway,Germany,University of Oslo,EXACT
http://localhost:8080/entity/Q67,SROCC,Chapter 2: High Mountain Areas,Rasul,Golam,Coordinating Lead Author,M,Nepal,Bangladesh,International Center for Integrated Mountain Development,EXACT
http://localhost:8080/entity/Q67,SROCC,Chapter 2: High Mountain Areas,Adler,Carolina,Lead Author,F,Switzerland,Chile,Universität Bern Geographisches Institut,EXACT
http://localhost:8080/entity/Q67,SROCC,Chapter 2: High Mountain Areas,Cáceres,Bolívar,Lead Author,M,Ecuador,Ecuador,Instituto Nacional de Meteorología e Hidrología - Ecuador,EXACT
http://localhost:8080/entity/Q67,SROCC,Chapter 2: High Mountain Areas,Gruber,Stephan,Lead Author,M,Canada,Germany,Carleton University,EXACT
http://localhost:8080/entity/Q67,SROCC,Chapter 2: High Mountain Areas,Hirabayashi,Yukiko,Lead Author,F,Japan,Japan,Shibaura Institute of Technology,EXACT
http://localhost:8080/entity/Q67,SROCC,Chapter 2: High Mountain Areas,Jackson,Miriam,Lead Author,F,Norway,UK,"Glacier and Snow Section, Norwegian Water Resources and Energy Directorate",EXACT
http://localhost:8080/entity/Q67,SROCC,Chapter 2: High Mountain Areas,Kääb,Andreas,Lead Author,M,Norway,Norway,"Department of Geosciences, University of Oslo",EXACT
http://localhost:8080/entity/Q67,SROCC,Chapter 2: High Mountain Areas,Kang,Shichang,Lead Author,M,China,China,"State Key Laboratory of Cryospheric Science, Chinese Academy of Sciences",EXACT
http://localhost:8080/entity/Q67,SROCC,Chapter 2: High Mountain Areas,Kutuzov,Stanislav,Lead Author,M,Russia,Russia,Institure of Geogrpahy Russian Academy of Sciences,EXACT
http://localhost:8080/entity/Q67,SROCC,Chapter 2: High Mountain Areas,Milner,Alexander,Lead Author,M,UK,UK,School of Geography Earth and Environmental Sciences,EXACT
http://localhost:8080/entity/Q67,SROCC,Chapter 2: High Mountain Areas,Molau,Ulf,Lead Author,M,Sweden,Sweden,University of Gothenburg,EXACT
http://localhost:8080/entity/Q67,SROCC,Chapter 2: High Mountain Areas,Morin,Samuel,Lead Author,M,France,France,Météo-France – CNRS,EXACT
http://localhost:8080/entity/Q67,SROCC,Chapter 2: High Mountain Areas,Orlove,Ben,Lead Author,M,USA,USA,Columbia University,EXACT
http://localhost:8080/entity/Q67,SROCC,Chapter 2: High Mountain Areas,Steltzer,Heidi,Lead Author,F,USA,USA,Fort Lewis College,EXACT
http://localhost:8080/entity/Q67,SROCC,Chapter 2: High Mountain Areas,Kaser,Georg,Review Editor,M,Austria,Italy,University of Innsbruck,EXACT
http://localhost:8080/entity/Q67,SROCC,Chapter 2: High Mountain Areas,Mukherji,Aditi,Review Editor,F,Kenya,India,CGIAR,EXACT
http://localhost:8080/entity/Q69,SROCC,Chapter 3: Polar Regions,Meredith,Michael,Coordinating Lead Author,M,UK,UK,BRITISH ANTARCTIC SURVEY,EXACT
http://localhost:8080/entity/Q69,SROCC,Chapter 3: Polar Regions,Sommerkorn,Martin,Coordinating Lead Author,M,Norway,Germany,WWF,EXACT
http://localhost:8080/entity/Q69,SROCC,Chapter 3: Polar Regions,Cassotta,Sandra,Lead Author,F,Denmark,Italy,"Aalborg University (Department of Law), Denmark",EXACT
http://localhost:8080/entity/Q69,SROCC,Chapter 3: Polar Regions,Derksen,Chris,Lead Author,M,Canada,Canada,"Climate Research Division, Environment and Climate Change Canada",EXACT
http://localhost:8080/entity/Q69,SROCC,Chapter 3: Polar Regions,Ekaykin,Alexey,Lead Author,M,Russia,Russia,Arctic and Antarctic Research Institute,EXACT
http://localhost:8080/entity/Q69,SROCC,Chapter 3: Polar Regions,Hollowed,Anne,Lead Author,F,USA,USA,"National Oceanic and Atmospheric Administration, Alaska Fisheries Science Center",EXACT
http://localhost:8080/entity/Q69,SROCC,Chapter 3: Polar Regions,Kofinas,Gary,Lead Author,M,USA,USA,University of Alaska Fairbanks,EXACT
http://localhost:8080/entity/Q69,SROCC,Chapter 3: Polar Regions,Mackintosh,Andrew,Lead Author,M,New Zealand,Australia,Victoria University of Wellington,EXACT
http://localhost:8080/entity/Q69,SROCC,Chapter 3: Polar Regions,Mathias Costa Muelbert,Mônica,Lead Author,F,Brazil,Brazil,PPGOB-IO/FURG,EXACT
http://localhost:8080/entity/Q69,SROCC,Chapter 3: Polar Regions,Melbourne-Thomas,Jessica,Lead Author,F,Australia,Australia,Australian Antarctic Division,EXACT
http://localhost:8080/entity/Q69,SROCC,Chapter 3: Polar Regions,Ottersen,Geir,Lead Author,M,Norway,Norway,Institute of Marine Research,EXACT
http://localhost:8080/entity/Q69,SROCC,Chapter 3: Polar Regions,Pritchard,Hamish,Lead Author,M,UK,UK,"British Antarctic Survey, Natural Environment Research Council",EXACT
http://localhost:8080/entity/Q69,SROCC,Chapter 3: Polar Regions,Schuur,Ted,Lead Author,M,USA,USA,Northern Arizona University,EXACT
http://localhost:8080/entity/Q69,SROCC,Chapter 3: Polar Regions,Anisimov,Oleg,Review Editor,M,Russia,Russia,State Hydrological Institute,EXACT
http://localhost:8080/entity/Q69,SROCC,Chapter 3: Polar Regions,Flato,Gregory,Review Editor,M,Canada,Canada,"Environment and Climate Change Canada, Canadian Centre for Climate Modelling and Analysis",EXACT
